# DISTANCE:		AVE_GOFR:	 ERROR:
         411     2.51588   0.0140256
         412      2.5546   0.0137785
         413     2.54242   0.0109709
         414     2.54811   0.0114117
         415      2.5427   0.0128007
         416     2.55554   0.0136064
         417     2.53997    0.012297
         418     2.54833   0.0124458
         419     2.55332   0.0128407
         420      2.5671   0.0142846
         421      2.5703   0.0131092
         422     2.57232   0.0138751
         423     2.55653   0.0127996
         424     2.54767   0.0116476
         425     2.52275   0.0123648
         426     2.49737   0.0113837
         427     2.48645   0.0128125
         428     2.49497   0.0135995
         429     2.49905   0.0143041
         430     2.47413   0.0127504
         431     2.46735    0.013381
         432     2.44961   0.0124786
         433     2.44463   0.0132781
         434     2.43488   0.0120199
         435     2.41488   0.0120883
         436     2.36819   0.0125928
         437      2.3334   0.0128992
         438     2.32533   0.0111041
         439     2.31093   0.0116332
         440     2.28166   0.0110362
         441     2.27307   0.0123663
         442     2.24836   0.0108804
         443       2.226   0.0118921
         444     2.20791   0.0104178
         445     2.18776   0.0122226
         446     2.15247   0.0124589
         447     2.12356   0.0109848
         448     2.10138    0.010985
         449     2.07867   0.0120741
         450     2.06331   0.0112739
         451     2.03748   0.0118748
         452     2.02762   0.0125765
         453     2.00601    0.012628
         454      1.9659  0.00989582
         455     1.95709  0.00925916
         456     1.93535   0.0116345
         457     1.90913   0.0113641
         458     1.87982   0.0120269
         459     1.86582   0.0119507
         460     1.84855     0.01063
         461     1.82071   0.0102754
         462     1.80151  0.00990766
         463     1.78471   0.0101548
         464     1.74461  0.00960492
         465     1.70558   0.0091739
         466     1.69678  0.00960124
         467     1.68953  0.00994885
         468     1.68841   0.0107585
         469      1.6696   0.0108312
         470     1.64816  0.00944376
         471      1.6148   0.0096218
         472     1.59777   0.0101456
         473      1.5726   0.0108482
         474     1.56208   0.0118439
         475     1.54443   0.0121231
         476      1.5238   0.0119474
         477     1.52049   0.0116786
         478     1.50308   0.0103052
         479     1.47879  0.00993143
         480     1.47258  0.00997639
         481     1.45461  0.00888508
         482     1.43887   0.0101165
         483     1.42698  0.00967627
         484      1.4107   0.0100099
         485     1.38856  0.00817612
         486     1.36851   0.0085702
         487     1.35353  0.00858494
         488     1.34141  0.00984117
         489     1.32639  0.00858096
         490     1.31901  0.00939422
         491     1.30622   0.0108552
         492     1.28581  0.00916528
         493     1.27689  0.00940767
         494     1.24924  0.00959909
         495     1.23602  0.00893968
         496     1.22734  0.00876092
         497     1.22105  0.00958943
         498     1.20075  0.00925407
         499     1.18706  0.00818231
         500     1.16918  0.00862929
         501     1.16267  0.00888458
         502     1.16102   0.0085986
         503     1.14468  0.00910036
         504     1.13555  0.00914922
         505     1.10971  0.00858931
         506     1.11041  0.00815876
         507     1.10039  0.00846265
         508     1.08807   0.0087592
         509     1.07701  0.00886613
         510     1.06229  0.00846091
         511     1.05823  0.00827757
         512     1.05301  0.00876003
         513     1.04369   0.0074954
         514     1.02841  0.00758306
         515     1.01989  0.00822432
         516     1.01458   0.0084388
         517     1.00531  0.00816387
         518    0.993409  0.00715998
         519    0.980904  0.00794514
         520    0.971876  0.00720686
         521    0.965712  0.00806976
         522    0.952255  0.00766176
         523    0.949134  0.00718767
         524    0.950201   0.0077575
         525    0.935753  0.00666116
         526    0.927405  0.00760792
         527    0.924026  0.00712175
         528    0.920544  0.00723875
         529    0.910136  0.00680932
         530    0.901538  0.00701199
         531    0.889292  0.00678548
         532    0.891568  0.00706214
         533    0.881877  0.00754142
         534    0.871065  0.00710375
         535    0.861747  0.00661521
         536     0.85999  0.00663892
         537    0.857276  0.00694707
         538     0.85702  0.00644034
         539    0.856273  0.00678533
         540    0.841804  0.00723231
         541     0.83665  0.00703658
         542    0.839262  0.00705825
         543    0.829917  0.00648133
         544    0.817015  0.00662769
         545    0.811384   0.0065798
         546    0.810954  0.00602029
         547     0.79991  0.00670299
         548    0.794536    0.006945
         549    0.797218  0.00653455
         550    0.791828   0.0060988
         551    0.790807   0.0059239
         552    0.777226  0.00625615
         553    0.776961  0.00610669
         554    0.773316  0.00574214
         555    0.768072  0.00597021
         556    0.765276  0.00635638
         557    0.767773  0.00636716
         558      0.7628  0.00596497
         559    0.764132  0.00554969
         560     0.76836  0.00554081
         561     0.75957  0.00559447
         562    0.755658  0.00495319
         563    0.750241   0.0056622
         564    0.743355   0.0054537
         565    0.742282  0.00565298
         566    0.745252  0.00576403
         567    0.744346  0.00589734
         568    0.740271   0.0055917
         569    0.735758  0.00557381
         570    0.732078   0.0058488
         571    0.730487  0.00664985
         572    0.727431  0.00642692
         573    0.721853  0.00593787
         574     0.72004  0.00546179
         575    0.719722  0.00543905
         576    0.721175   0.0050591
         577    0.717704   0.0048961
         578    0.715131  0.00558645
         579    0.703957  0.00522801
         580    0.704915  0.00597807
         581    0.704117  0.00577315
         582     0.70525  0.00603154
         583    0.698519  0.00567114
         584    0.698083  0.00518189
         585    0.698172  0.00515692
         586    0.693733    0.005769
         587    0.688322  0.00573211
         588    0.686174  0.00545845
         589    0.683486  0.00591163
         590    0.681709   0.0057752
         591    0.679025  0.00537486
         592     0.67611  0.00532049
         593    0.676892  0.00544292
         594     0.67823  0.00547405
         595     0.67806    0.005257
         596     0.67512  0.00559528
         597    0.673776  0.00530922
         598    0.675576  0.00585554
         599    0.675472  0.00598643
         600    0.669827  0.00577195
         601    0.662926  0.00542069
         602    0.666786  0.00552307
         603    0.668253  0.00504607
         604    0.674719  0.00563483
         605    0.676895  0.00542491
         606    0.668671   0.0054417
         607    0.671094  0.00493888
         608    0.669347  0.00484683
         609    0.671548  0.00534493
         610    0.666477  0.00561516
         611    0.669069  0.00508922
         612      0.6697  0.00474902
         613     0.67338  0.00465354
         614     0.67626  0.00500021
         615    0.670088  0.00486353
         616    0.670352  0.00440112
         617    0.671606  0.00494777
         618    0.670264  0.00483551
         619    0.665565  0.00441514
         620    0.665678  0.00454305
         621    0.669435  0.00505176
         622    0.677208  0.00496485
         623    0.679535  0.00555958
         624    0.683407  0.00571039
         625    0.678799   0.0052911
         626    0.675966  0.00524405
         627    0.683325   0.0060308
         628    0.674611  0.00622123
         629    0.683733  0.00560144
         630    0.682931  0.00581352
         631     0.68544  0.00545596
         632     0.68544  0.00571668
         633    0.687886  0.00660251
         634    0.683683  0.00539538
         635    0.684933  0.00547442
         636    0.688064  0.00551095
         637    0.686122  0.00541981
         638    0.691648   0.0051391
         639     0.69182  0.00547057
         640    0.688775  0.00527374
         641    0.692789  0.00597131
         642    0.694116   0.0059723
         643    0.698846  0.00580632
         644     0.70614  0.00570088
         645    0.708819  0.00548501
         646    0.703752  0.00480921
         647    0.708032  0.00525712
         648    0.705248  0.00463751
         649    0.706354   0.0050709
         650    0.708781  0.00479374
         651    0.709173  0.00490618
         652    0.718582  0.00482628
         653    0.720454  0.00471718
         654      0.7212  0.00479024
         655     0.72598  0.00505508
         656    0.727012  0.00497089
         657    0.727193  0.00500984
         658    0.729057   0.0055841
         659    0.736242  0.00589187
         660    0.739421  0.00550825
         661    0.736689  0.00480273
         662    0.740065  0.00476993
         663    0.746236  0.00523358
         664     0.74927  0.00532871
         665    0.751641  0.00535977
         666    0.756612  0.00523901
         667    0.760418  0.00514909
         668    0.765231  0.00537174
         669    0.768981  0.00551696
         670    0.767347  0.00565544
         671    0.765235  0.00574164
         672    0.768426  0.00531286
         673    0.780233  0.00536662
         674    0.785055  0.00539874
         675    0.780696  0.00527025
         676    0.791098  0.00548475
         677    0.783216  0.00470481
         678    0.787333  0.00510735
         679    0.787436  0.00497005
         680    0.791097  0.00529502
         681    0.795835  0.00521967
         682    0.805088  0.00503239
         683    0.800806  0.00544949
         684    0.799395  0.00522308
         685    0.804498   0.0051225
         686    0.809522   0.0053776
         687    0.823314  0.00523486
         688    0.821298  0.00523462
         689    0.823867  0.00539939
         690    0.830055  0.00472505
         691    0.829726  0.00481219
         692    0.835283   0.0050065
         693     0.84037  0.00447297
         694    0.841838  0.00519134
         695    0.849474  0.00558711
         696    0.855095  0.00550525
         697     0.85638   0.0053713
         698    0.863327  0.00577846
         699    0.866239  0.00553639
         700    0.869652  0.00444423
         701    0.869215  0.00531852
         702    0.871466  0.00520523
         703    0.877855  0.00551611
         704    0.887512  0.00526647
         705    0.888869  0.00497548
         706    0.897142  0.00546548
         707    0.893145  0.00480731
         708    0.900509  0.00496623
         709    0.907462  0.00535993
         710    0.915764  0.00529977
         711    0.918378  0.00522675
         712    0.916974  0.00556757
         713    0.924764  0.00561715
         714    0.926663   0.0053204
         715    0.936595  0.00572353
         716    0.937887  0.00537859
         717     0.94559  0.00590638
         718    0.947421  0.00521841
         719    0.944351  0.00514797
         720    0.958112  0.00549901
         721    0.961223   0.0052508
         722    0.962537  0.00552924
         723    0.981908  0.00558403
         724     0.97943  0.00564367
         725    0.977904  0.00574286
         726      0.9845  0.00538037
         727    0.992751  0.00511576
         728    0.997015  0.00554873
         729     1.00129  0.00503595
         730     1.00986  0.00541626
         731     1.01322  0.00575293
         732     1.01013  0.00545008
         733     1.01251  0.00622261
         734     1.01865  0.00587224
         735     1.02252   0.0056031
         736     1.02403  0.00606945
         737     1.03339  0.00579736
         738     1.04156  0.00579407
         739     1.03738   0.0056784
         740     1.03842  0.00545255
         741     1.04275   0.0059684
         742     1.04727  0.00532777
         743     1.05401  0.00535636
         744     1.05833  0.00518708
         745     1.06321  0.00489741
         746     1.06605  0.00486005
         747     1.06866   0.0051587
         748     1.07253  0.00578361
         749     1.07433  0.00550055
         750     1.08452  0.00558809
         751     1.08365  0.00611731
         752     1.08639  0.00532147
         753     1.09683  0.00526184
         754     1.09312  0.00542143
         755     1.10218  0.00513035
         756     1.10417  0.00540595
         757     1.10616  0.00490025
         758     1.11156  0.00482206
         759     1.12064  0.00476063
         760     1.12357  0.00519887
         761     1.12606  0.00480901
         762     1.12882  0.00538841
         763     1.13006  0.00558953
         764     1.13465  0.00537392
         765     1.13551  0.00578381
         766     1.14121  0.00557307
         767     1.14661  0.00577045
         768     1.14775  0.00604811
         769     1.15547   0.0057643
         770     1.15768  0.00577125
         771     1.15427  0.00562899
         772     1.15466  0.00560018
         773      1.1607  0.00583905
         774     1.16505  0.00513748
         775     1.16362  0.00493857
         776     1.17367   0.0051178
         777     1.17218  0.00535191
         778     1.17413  0.00609583
         779     1.17648  0.00576194
         780     1.17884  0.00582193
         781     1.17819  0.00601709
         782     1.18275  0.00613282
         783     1.18098   0.0057721
         784     1.18483  0.00612825
         785     1.18909  0.00642488
         786      1.1954  0.00633948
         787     1.19853  0.00585504
         788     1.19828  0.00568822
         789     1.19747  0.00514988
         790     1.19947  0.00538927
         791     1.20337  0.00531807
         792     1.20846   0.0056425
         793     1.21366  0.00509436
         794      1.2103  0.00523246
         795     1.21293  0.00506711
         796     1.21524  0.00541278
         797     1.21256  0.00564607
         798     1.21734  0.00566145
         799     1.21483  0.00554552
         800     1.20873  0.00543024
         801     1.20589  0.00524709
         802     1.20565  0.00508509
         803     1.21692  0.00558857
         804     1.22106  0.00531287
         805     1.22259  0.00533159
         806     1.21667  0.00563299
         807      1.2196  0.00539549
         808     1.22576  0.00585584
         809      1.2215  0.00550482
         810     1.21984  0.00575774
         811     1.21769    0.005254
         812     1.21868  0.00533184
         813      1.2144  0.00551117
         814     1.20893  0.00546358
         815     1.21478  0.00601845
         816     1.21377  0.00592962
         817     1.21138  0.00585721
         818      1.2134  0.00510271
         819     1.21492  0.00544707
         820     1.21911   0.0056287
         821     1.21843  0.00511377
         822     1.22184  0.00557793
         823       1.216  0.00628048
         824     1.21456  0.00571277
         825     1.21026  0.00509157
         826      1.2051  0.00511871
         827     1.20539  0.00500289
         828     1.20464  0.00531265
         829     1.20153  0.00492775
         830     1.20043  0.00589698
         831     1.19448  0.00582532
         832     1.19131  0.00583819
         833     1.18825  0.00579385
         834     1.19107  0.00573306
         835     1.19349  0.00514791
         836     1.18781  0.00465087
         837     1.18519  0.00471331
         838     1.18777  0.00514454
         839     1.18924  0.00555216
         840     1.18476  0.00504676
         841     1.18428  0.00491827
         842     1.17888  0.00480748
         843      1.1753  0.00527574
         844     1.17626   0.0055579
         845     1.16977   0.0052604
         846     1.16688  0.00503652
         847     1.16293  0.00483514
         848      1.1635     0.00525
         849     1.15937  0.00528157
         850     1.15439  0.00492305
         851     1.14952  0.00463809
         852     1.15118  0.00472024
         853     1.15464  0.00488865
         854     1.15557  0.00507215
         855     1.14857  0.00498144
         856     1.14193  0.00500981
         857     1.14065  0.00461132
         858     1.14104  0.00471198
         859     1.13297  0.00478358
         860     1.13038  0.00485473
         861     1.13148  0.00460164
         862      1.1302   0.0048455
         863     1.11913   0.0046621
         864     1.11869  0.00482643
         865     1.12069   0.0045251
         866     1.11543  0.00449696
         867     1.11638  0.00431148
         868     1.11391  0.00439754
         869     1.11403  0.00449615
         870     1.10695  0.00431269
         871       1.108  0.00421755
         872     1.09894  0.00420922
         873     1.09717  0.00463055
         874     1.09388  0.00456869
         875     1.09093  0.00423834
         876     1.08711  0.00458811
         877     1.09149  0.00516118
         878     1.08129   0.0043591
         879     1.07846  0.00434428
         880     1.07814   0.0040069
         881     1.07173  0.00433625
         882     1.06931   0.0042062
         883     1.06436   0.0046094
         884      1.0567  0.00414555
         885     1.05931  0.00453384
         886     1.05735   0.0041487
         887     1.05483  0.00408646
         888     1.05044   0.0041091
         889     1.05096  0.00436247
         890     1.04654  0.00399689
         891     1.04579   0.0045392
         892     1.04037   0.0048048
         893     1.03958  0.00443407
         894     1.03618  0.00463111
         895     1.03088  0.00492752
         896      1.0275  0.00469038
         897     1.02093   0.0046403
         898     1.01698  0.00472168
         899     1.01458  0.00437749
         900     1.01804  0.00493095
         901     1.01535  0.00438639
         902     1.01606  0.00443353
         903     1.01176  0.00459707
         904     1.00839  0.00480269
         905     1.00816  0.00509862
         906     1.00588  0.00458328
         907    0.999611  0.00501591
         908    0.995089  0.00515438
         909    0.995067  0.00479043
         910    0.997804  0.00490314
         911    0.995907  0.00433638
         912    0.990258   0.0044896
         913    0.984684  0.00486599
         914    0.989004   0.0051432
         915    0.988257  0.00451285
         916    0.986477   0.0044385
         917    0.983154  0.00458043
         918    0.980053  0.00437885
         919    0.979678  0.00442255
         920    0.978338  0.00456854
         921    0.970307  0.00426523
         922    0.967976  0.00414489
         923      0.9664  0.00415681
         924    0.957115  0.00431136
         925    0.956211  0.00446294
         926    0.954095  0.00417397
         927    0.958991  0.00439462
         928    0.951153  0.00414447
         929    0.947619  0.00465403
         930    0.955212  0.00462182
         931    0.953642  0.00421833
         932     0.95058  0.00432561
         933    0.945288  0.00458296
         934    0.942152  0.00444366
         935    0.938214  0.00414749
         936    0.940411  0.00365548
         937    0.940966  0.00400757
         938    0.941682  0.00405431
         939    0.939968  0.00378282
         940    0.935651  0.00363333
         941    0.933395  0.00346932
         942    0.931478  0.00395424
         943    0.930103  0.00395958
         944    0.928056  0.00391732
         945    0.929857  0.00409044
         946    0.930183  0.00430254
         947    0.927569  0.00365628
         948    0.923099  0.00382984
         949    0.921686  0.00363595
         950    0.922109  0.00398001
         951    0.920686  0.00342395
         952    0.920093  0.00400702
         953     0.91504   0.0039577
         954    0.914808   0.0037244
         955    0.911291  0.00361068
         956    0.910978   0.0036565
         957    0.912209  0.00397679
         958     0.90675  0.00380702
         959    0.906284  0.00404761
         960    0.906017  0.00380967
         961    0.905682  0.00407781
         962    0.905168  0.00424134
         963    0.907018  0.00420018
         964    0.907801  0.00420802
         965    0.909431  0.00393831
         966    0.902579  0.00358244
         967    0.900805  0.00401191
         968    0.896737  0.00370823
         969    0.899534  0.00446403
         970    0.899228  0.00421849
         971    0.896254  0.00385872
         972    0.895352  0.00377193
         973    0.896423  0.00375842
         974    0.892869  0.00350752
         975    0.889022  0.00332915
         976    0.889857  0.00335176
         977    0.891625  0.00362676
         978    0.891234  0.00377208
         979    0.891484  0.00359908
         980    0.889465  0.00372307
         981    0.891964  0.00365284
         982    0.890934  0.00361941
         983    0.893401  0.00364089
         984    0.892354  0.00401543
         985    0.895954  0.00383042
         986    0.891128  0.00394214
         987    0.895479  0.00411791
         988    0.893597  0.00385896
         989    0.893431  0.00377807
         990     0.89863  0.00402425
         991    0.891377  0.00386798
         992    0.889025  0.00389142
         993    0.892758  0.00366429
         994    0.892111  0.00371668
         995    0.891555  0.00356007
         996     0.89253  0.00336268
         997     0.89128  0.00356646
         998    0.887666  0.00358385
         999    0.890536  0.00378925
