# DISTANCE:		AVE_GOFR:	 ERROR:
         404     2.32647  0.00181107
         405     2.36206   0.0019989
         406     2.39409  0.00224325
         407     2.42382  0.00207496
         408     2.44981  0.00200595
         409     2.47619  0.00185563
         410     2.49502  0.00189774
         411     2.51462  0.00207222
         412     2.52757  0.00185009
         413     2.54495  0.00189787
         414      2.5553  0.00193759
         415     2.56689  0.00178029
         416     2.57361  0.00195747
         417     2.57431  0.00178707
         418       2.578  0.00225092
         419     2.57905  0.00204851
         420     2.57777  0.00211251
         421     2.57747  0.00185505
         422     2.57597  0.00192198
         423     2.56676  0.00176585
         424     2.56398   0.0020664
         425      2.5508  0.00186526
         426     2.54047  0.00169915
         427     2.52998  0.00153696
         428     2.51913  0.00181124
         429     2.50031  0.00186609
         430     2.48553  0.00197573
         431     2.47457  0.00176997
         432     2.45675  0.00143964
         433     2.43781  0.00184158
         434      2.4198  0.00188009
         435     2.40311  0.00169082
         436     2.38419  0.00191047
         437     2.36534  0.00165978
         438     2.34434  0.00172106
         439     2.32317  0.00163559
         440     2.30269  0.00174061
         441     2.27913  0.00184902
         442     2.25412  0.00162918
         443     2.23753  0.00158238
         444     2.21173   0.0016861
         445     2.18932  0.00175284
         446     2.16764  0.00159215
         447     2.14423  0.00171743
         448     2.12006  0.00169936
         449     2.09851  0.00175141
         450     2.07585   0.0014451
         451     2.05385   0.0015549
         452     2.03057  0.00157562
         453     2.00548  0.00158674
         454     1.98559  0.00160707
         455     1.96367  0.00143853
         456     1.93758  0.00170991
         457     1.91657  0.00159827
         458     1.89441  0.00169994
         459      1.8743  0.00160313
         460     1.84972  0.00157077
         461     1.82899  0.00144501
         462     1.80619  0.00141341
         463     1.78663  0.00152482
         464       1.764  0.00160643
         465     1.74476  0.00140979
         466     1.72491  0.00150684
         467     1.70548  0.00121953
         468     1.68402  0.00136024
         469     1.66477  0.00153595
         470     1.64329  0.00121085
         471      1.6242  0.00131115
         472     1.60395  0.00146884
         473     1.58574  0.00132433
         474     1.56635   0.0013165
         475      1.5499  0.00124323
         476     1.53082  0.00135175
         477     1.51572  0.00133223
         478     1.49438  0.00138363
         479     1.47995  0.00135354
         480      1.4626  0.00118245
         481     1.44631  0.00132086
         482     1.42834   0.0012566
         483     1.41342  0.00124158
         484     1.39606  0.00133449
         485     1.38154  0.00124707
         486     1.36565   0.0011943
         487     1.35102  0.00131179
         488     1.33563  0.00104236
         489     1.32091   0.0011855
         490     1.30724  0.00127528
         491     1.29186  0.00119618
         492     1.27881  0.00117394
         493     1.26428  0.00132776
         494     1.25157  0.00112327
         495     1.24012  0.00113516
         496     1.22433  0.00112585
         497     1.21418  0.00103206
         498     1.19919  0.00108469
         499     1.18831 0.000967939
         500     1.17447  0.00120336
         501     1.16326  0.00104355
         502     1.15178  0.00109666
         503     1.14026  0.00111475
         504     1.13032  0.00102226
         505      1.1167 0.000882539
         506     1.10581  0.00112518
         507      1.0957 0.000966026
         508      1.0872  0.00112373
         509     1.07731  0.00102782
         510     1.06683  0.00111341
         511     1.05665  0.00106117
         512      1.0479  0.00103127
         513     1.03753 0.000955584
         514     1.02707  0.00093324
         515     1.01893 0.000951251
         516     1.01008  0.00100904
         517     1.00053 0.000974638
         518    0.992489  0.00111601
         519    0.984064 0.000947847
         520    0.976643 0.000970403
         521    0.966716 0.000949882
         522    0.961728  0.00102823
         523    0.952126 0.000810674
         524    0.945355 0.000862784
         525    0.936504   0.0010575
         526    0.929596 0.000963015
         527    0.923184  0.00081886
         528    0.915387 0.000899914
         529    0.908999  0.00100942
         530    0.902618  0.00084619
         531    0.894064 0.000860819
         532    0.888959 0.000945973
         533    0.880767 0.000931351
         534    0.878926 0.000921552
         535    0.870154 0.000865903
         536    0.863131 0.000789759
         537    0.857711 0.000817627
         538    0.853822  0.00095128
         539    0.846935 0.000819741
         540    0.839702 0.000874537
         541    0.835624 0.000848588
         542    0.831079 0.000954795
         543    0.826759 0.000826572
         544    0.821661 0.000771928
         545    0.814902 0.000789025
         546    0.810165 0.000914314
         547    0.804381 0.000820227
         548    0.801094 0.000888559
         549    0.796359 0.000699352
         550    0.792404 0.000785169
         551     0.78871 0.000785235
         552    0.783992 0.000797321
         553    0.778665 0.000777609
         554    0.775861 0.000733643
         555    0.771667 0.000794813
         556    0.767975 0.000834963
         557    0.762997 0.000828158
         558    0.760253 0.000862117
         559    0.757255  0.00078729
         560    0.754077 0.000858061
         561    0.749845 0.000756203
         562    0.746309 0.000732205
         563    0.743045 0.000782982
         564    0.739242 0.000738378
         565    0.735332 0.000859241
         566    0.732711 0.000720759
         567    0.729645 0.000731534
         568    0.726839 0.000751529
         569    0.723977 0.000705711
         570     0.72246 0.000775722
         571    0.719025 0.000727994
         572    0.717236 0.000675183
         573    0.713586 0.000791244
         574    0.711429 0.000721647
         575    0.709676 0.000680253
         576    0.707651 0.000811075
         577    0.704255 0.000746773
         578    0.702087  0.00063316
         579    0.701149 0.000647954
         580    0.698876 0.000734378
         581    0.695728 0.000754635
         582     0.69458 0.000588346
         583     0.69387 0.000773989
         584      0.6915 0.000719938
         585    0.690905  0.00074941
         586    0.688451 0.000718218
         587    0.685987 0.000671954
         588    0.685986 0.000760686
         589    0.684719 0.000722445
         590    0.683479 0.000732237
         591    0.681703 0.000793845
         592    0.681085 0.000739215
         593    0.678936 0.000761268
         594    0.677521 0.000678721
         595    0.677696 0.000668764
         596    0.677366 0.000727158
         597    0.676315 0.000717506
         598    0.673319 0.000631036
         599    0.673628 0.000713537
         600    0.673044 0.000644934
         601    0.672219  0.00061115
         602     0.67221 0.000644653
         603    0.671227 0.000714036
         604    0.671267 0.000571744
         605    0.670721 0.000743057
         606      0.6694 0.000812877
         607    0.670781 0.000634669
         608    0.670649 0.000701994
         609    0.669127 0.000733266
         610    0.670254 0.000667028
         611    0.670246  0.00066918
         612    0.669464 0.000727635
         613    0.670569 0.000661391
         614    0.670625 0.000740976
         615    0.670616 0.000738779
         616    0.670881 0.000635301
         617    0.671669 0.000748628
         618    0.671522 0.000683223
         619     0.67183 0.000663781
         620    0.672234 0.000667385
         621    0.673121 0.000673543
         622    0.672156 0.000795587
         623    0.674027 0.000706733
         624    0.674133 0.000689673
         625    0.673882 0.000790059
         626    0.676243  0.00067751
         627     0.67716 0.000622015
         628    0.678729 0.000728014
         629    0.680003 0.000595969
         630     0.67972 0.000732085
         631    0.681801 0.000656287
         632    0.682592  0.00067863
         633    0.683787 0.000697177
         634    0.684674  0.00070157
         635    0.686768 0.000717489
         636    0.687095  0.00061595
         637    0.687582 0.000605028
         638    0.689741 0.000702893
         639    0.691466 0.000673051
         640    0.692113 0.000645318
         641    0.695712 0.000626466
         642    0.697086 0.000619671
         643    0.699216  0.00063306
         644     0.70066 0.000668953
         645    0.703282 0.000660108
         646    0.704802 0.000636936
         647    0.706156 0.000723774
         648    0.709328 0.000725432
         649    0.712272 0.000688329
         650    0.711773  0.00063028
         651    0.714671 0.000751758
         652    0.717494 0.000701767
         653     0.71809 0.000715691
         654    0.722136 0.000680039
         655    0.723861 0.000610338
         656    0.726616 0.000573291
         657    0.728994 0.000672185
         658    0.731767 0.000670345
         659    0.734419 0.000695916
         660    0.737048 0.000721424
         661    0.740156 0.000768872
         662    0.741552  0.00068342
         663    0.745323 0.000671089
         664    0.747546 0.000698643
         665    0.749768 0.000670596
         666    0.753754 0.000728237
         667    0.756405 0.000614021
         668    0.758574 0.000644871
         669    0.761804 0.000622828
         670    0.764572 0.000691201
         671     0.76749 0.000644963
         672    0.771988 0.000718362
         673    0.775304 0.000678616
         674    0.778177 0.000713532
         675    0.783566 0.000666508
         676    0.783987 0.000681108
         677    0.788922 0.000679308
         678    0.792598 0.000783252
         679    0.794132 0.000640062
         680    0.798178 0.000732244
         681    0.803124 0.000671124
         682    0.806728 0.000711617
         683     0.80961 0.000691982
         684    0.812782 0.000760613
         685    0.816261 0.000728518
         686    0.819788 0.000610543
         687    0.823397 0.000685625
         688    0.827929 0.000777902
         689    0.831567 0.000698794
         690    0.836964 0.000672588
         691    0.840088 0.000744493
         692    0.843696 0.000724804
         693    0.847059 0.000733003
         694     0.85057 0.000673603
         695    0.854789 0.000722042
         696     0.86012 0.000733464
         697    0.862889 0.000744379
         698    0.867653 0.000639927
         699    0.870786 0.000817729
         700    0.875346  0.00061559
         701     0.87856  0.00069872
         702    0.883967 0.000754085
         703    0.887571 0.000651599
         704     0.89155 0.000666269
         705    0.896738 0.000641677
         706    0.900576 0.000713918
         707    0.904036 0.000656493
         708    0.907879 0.000738001
         709    0.911864 0.000711062
         710     0.91604 0.000775255
         711    0.920304 0.000751608
         712    0.925023 0.000739572
         713    0.928769 0.000856926
         714    0.933761  0.00067328
         715    0.937688 0.000726497
         716    0.942488  0.00066233
         717    0.946413 0.000661761
         718    0.949413  0.00069773
         719    0.954553 0.000736753
         720    0.958535 0.000562154
         721    0.963732 0.000721407
         722     0.96706 0.000647542
         723    0.970697 0.000789933
         724    0.975499 0.000726855
         725    0.979544 0.000737222
         726     0.98347   0.0006891
         727    0.988599 0.000723174
         728    0.991575 0.000773083
         729    0.995688 0.000762902
         730     1.00033 0.000720735
         731     1.00375 0.000767143
         732      1.0088 0.000772493
         733     1.01173 0.000764881
         734     1.01678 0.000700958
         735     1.01976 0.000757485
         736     1.02445 0.000779079
         737     1.02763 0.000643283
         738     1.03192 0.000770621
         739     1.03591 0.000790063
         740     1.04094 0.000733821
         741     1.04418 0.000787467
         742     1.04949 0.000696023
         743     1.05149 0.000800499
         744     1.05698 0.000722309
         745     1.06013 0.000689481
         746     1.06313  0.00073528
         747     1.06811 0.000767687
         748     1.07189 0.000811018
         749     1.07513 0.000758198
         750     1.07927 0.000737248
         751     1.08377 0.000796489
         752     1.08602 0.000794274
         753     1.09042 0.000691418
         754     1.09485 0.000715192
         755     1.09742 0.000791369
         756     1.10085 0.000667906
         757     1.10475 0.000758681
         758      1.1077  0.00086314
         759     1.11264 0.000765458
         760     1.11601 0.000769646
         761     1.11867 0.000717934
         762     1.12187  0.00073728
         763     1.12549 0.000743761
         764     1.12875 0.000743319
         765     1.13291 0.000665663
         766     1.13574 0.000626025
         767     1.13861 0.000770408
         768     1.14091 0.000765125
         769     1.14457 0.000782575
         770      1.1488 0.000697291
         771     1.15094 0.000688362
         772     1.15418 0.000806666
         773     1.15763 0.000753017
         774     1.15951 0.000725498
         775     1.16289 0.000671302
         776     1.16511 0.000707009
         777     1.16667 0.000723976
         778     1.17068 0.000815731
         779     1.17371 0.000717989
         780     1.17646 0.000641474
         781     1.17873 0.000742697
         782     1.17971 0.000639719
         783     1.18189 0.000700073
         784     1.18501 0.000602132
         785     1.18735 0.000715261
         786     1.18936 0.000677679
         787     1.19172 0.000693374
         788     1.19336 0.000702097
         789     1.19532 0.000730966
         790     1.19801  0.00073183
         791     1.19974 0.000682453
         792     1.19917 0.000699752
         793     1.20159 0.000621784
         794     1.20322 0.000729911
         795     1.20561 0.000758903
         796     1.20437 0.000763393
         797     1.20792 0.000730033
         798      1.2089 0.000652075
         799     1.20903 0.000672773
         800     1.21069 0.000660261
         801     1.21139 0.000669618
         802     1.21246 0.000700299
         803     1.21348 0.000763968
         804     1.21367 0.000673584
         805     1.21419 0.000684937
         806     1.21475 0.000708999
         807     1.21568 0.000621206
         808     1.21596 0.000647702
         809     1.21701 0.000715506
         810     1.21583 0.000624941
         811     1.21583  0.00073812
         812     1.21607 0.000737601
         813     1.21611 0.000705542
         814     1.21626 0.000708827
         815       1.216 0.000631216
         816     1.21637 0.000661147
         817     1.21459 0.000724923
         818     1.21423 0.000720702
         819     1.21351 0.000737933
         820     1.21199 0.000655014
         821      1.2127 0.000663492
         822     1.21106 0.000643117
         823     1.20992 0.000663634
         824     1.21003 0.000693012
         825     1.20901 0.000666934
         826     1.20685 0.000704224
         827     1.20643 0.000700976
         828     1.20537 0.000711408
         829     1.20291 0.000688999
         830      1.2018 0.000594296
         831     1.20061  0.00067781
         832     1.19828 0.000555103
         833     1.19832 0.000682957
         834     1.19687 0.000703319
         835     1.19408 0.000634839
         836     1.19202 0.000553427
         837     1.19128 0.000603189
         838     1.18758 0.000705737
         839     1.18538 0.000648954
         840     1.18516 0.000833446
         841     1.18261 0.000696107
         842     1.17918 0.000604092
         843     1.17901 0.000688706
         844     1.17514 0.000706497
         845     1.17377 0.000706961
         846     1.17178 0.000683728
         847     1.16897 0.000688521
         848     1.16695 0.000695435
         849     1.16511 0.000640738
         850     1.16225 0.000700185
         851     1.15898 0.000701863
         852     1.15701 0.000626531
         853     1.15387 0.000642891
         854     1.15242 0.000617988
         855     1.14888 0.000708532
         856     1.14657 0.000573316
         857     1.14483 0.000668992
         858     1.14105 0.000638111
         859     1.13925 0.000556649
         860     1.13692 0.000622737
         861     1.13232 0.000707233
         862     1.13083 0.000668103
         863     1.12821 0.000628141
         864     1.12513 0.000666446
         865     1.12219 0.000640493
         866     1.12024 0.000637332
         867     1.11716 0.000681491
         868     1.11385 0.000683732
         869     1.11104  0.00067272
         870     1.10857 0.000635645
         871     1.10595 0.000645894
         872     1.10263 0.000564959
         873     1.09991 0.000650662
         874     1.09769  0.00054012
         875     1.09388 0.000608929
         876     1.09154  0.00066639
         877      1.0886 0.000648276
         878     1.08424  0.00060951
         879     1.08341 0.000638371
         880     1.08007 0.000635098
         881     1.07525 0.000579562
         882     1.07461 0.000680064
         883     1.07165 0.000631026
         884     1.06885 0.000605743
         885     1.06607 0.000599948
         886      1.0631 0.000592621
         887     1.05958 0.000587361
         888     1.05635 0.000654414
         889     1.05453 0.000662651
         890     1.05162 0.000686799
         891     1.04924 0.000531332
         892     1.04506 0.000585882
         893     1.04315 0.000622078
         894     1.03971 0.000598207
         895     1.03788 0.000548926
         896     1.03416 0.000597756
         897     1.03182 0.000581762
         898     1.02895 0.000558233
         899     1.02709 0.000622466
         900     1.02469 0.000570382
         901     1.02161 0.000632417
         902      1.0189  0.00057782
         903     1.01567 0.000567293
         904     1.01269 0.000548334
         905     1.01103  0.00060617
         906     1.00877  0.00060442
         907     1.00561 0.000590518
         908     1.00413 0.000604202
         909     1.00192 0.000612033
         910    0.998498  0.00060645
         911    0.997064 0.000596987
         912    0.994729 0.000607717
         913    0.992687 0.000538097
         914     0.99001  0.00062585
         915     0.98785 0.000528875
         916    0.984711 0.000631283
         917    0.981437 0.000557606
         918    0.980302 0.000567915
         919    0.978749 0.000624563
         920    0.976171 0.000587653
         921    0.973217  0.00058003
         922      0.9719  0.00055755
         923    0.969417 0.000616868
         924    0.966325  0.00053695
         925     0.96594 0.000570133
         926    0.963503  0.00053217
         927    0.961879 0.000599927
         928     0.95935 0.000543098
         929    0.957082 0.000573007
         930    0.955548 0.000568816
         931    0.953879 0.000560613
         932    0.951085 0.000545109
         933     0.95121 0.000534723
         934    0.948932 0.000543448
         935    0.946975 0.000560516
         936    0.945068 0.000479343
         937    0.943945 0.000568155
         938    0.941921 0.000532622
         939    0.939825 0.000527543
         940    0.937879 0.000541017
         941    0.936131 0.000541332
         942    0.934834 0.000501478
         943    0.933555 0.000515413
         944    0.932036 0.000545608
         945    0.931177 0.000514674
         946    0.930026 0.000527943
         947    0.927625 0.000599036
         948    0.927092 0.000524151
         949     0.92595 0.000510592
         950    0.923846 0.000592417
         951    0.923207 0.000551244
         952    0.921043 0.000514755
         953    0.919984 0.000504526
         954    0.919957 0.000579426
         955     0.91822 0.000522128
         956    0.916598 0.000551724
         957    0.915688  0.00056842
         958     0.91473 0.000535074
         959    0.914151 0.000549946
         960    0.913058 0.000526627
         961    0.911338 0.000536105
         962    0.910935 0.000508725
         963    0.910762 0.000458967
         964    0.908917 0.000561132
         965    0.908315 0.000503467
         966    0.908406 0.000529706
         967    0.905988 0.000527945
         968    0.906594 0.000539562
         969    0.905793 0.000487006
         970    0.904385 0.000515435
         971    0.903742 0.000549033
         972    0.903495 0.000532409
         973      0.9023 0.000518912
         974    0.896914 0.000494388
         975    0.888829 0.000549517
         976    0.887798 0.000447356
         977    0.888259 0.000488652
         978    0.886791 0.000511541
         979    0.887315 0.000561052
         980    0.886668 0.000437372
         981    0.886437 0.000542659
         982    0.885475 0.000506732
         983    0.886034 0.000466248
         984    0.885791 0.000609324
         985    0.884779 0.000516969
         986    0.885409 0.000508012
         987     0.88512 0.000521041
         988    0.884397 0.000509152
         989    0.885514 0.000537128
         990    0.885433 0.000513751
         991    0.885156 0.000419708
         992    0.885325   0.0005239
         993    0.885868 0.000529865
         994    0.885351 0.000483856
         995    0.884457 0.000473585
         996    0.885604 0.000463527
         997    0.885996 0.000552916
         998    0.885813 0.000491694
         999    0.886266 0.000538679
