#	 N_BLOCK:	ACCEPTANCE:
           1    0.584348
           2    0.584279
           3    0.584219
           4    0.584189
           5    0.584248
           6    0.584303
           7     0.58428
           8     0.58423
           9    0.584198
          10    0.584267
          11    0.584288
          12    0.584323
          13    0.584308
          14    0.584299
          15    0.584302
          16     0.58427
          17    0.584286
          18    0.584238
          19    0.584214
          20    0.584215
          21    0.584212
          22    0.584245
          23    0.584254
          24    0.584259
          25     0.58425
          26    0.584263
          27    0.584238
          28    0.584244
          29    0.584224
          30    0.584236
          31    0.584241
          32    0.584253
          33    0.584266
          34    0.584259
          35    0.584262
          36    0.584266
          37     0.58425
          38    0.584255
          39    0.584255
          40    0.584267
          41    0.584267
          42    0.584273
          43    0.584274
          44    0.584261
          45     0.58427
          46    0.584274
          47    0.584286
          48    0.584302
          49    0.584302
          50    0.584303
