#	 N_BLOCK:	ACCEPTANCE:
           1    3.24e-05
           2    2.14e-05
           3    1.76e-05
           4    5.08e-05
           5   5.808e-05
           6    8.92e-05
           7 9.71429e-05
           8    8.52e-05
           9 0.000253956
          10  0.00025188
          11 0.000231273
          12   0.0002125
          13 0.000216431
          14 0.000249257
          15 0.000235013
          16  0.00026095
          17 0.000265435
          18   0.0002524
          19 0.000249832
          20   0.0002588
          21 0.000254705
          22 0.000244273
          23 0.000235183
          24 0.000270833
          25  0.00026496
          26 0.000254923
          27 0.000255793
          28 0.000250657
          29 0.000250593
          30 0.000251667
          31  0.00025031
          32  0.00024715
          33 0.000242691
          34 0.000239247
          35 0.000233109
          36 0.000230044
          37 0.000225665
          38 0.000224568
          39 0.000224554
          40  0.00023767
          41 0.000232517
          42   0.0002274
          43 0.000223386
          44 0.000221436
          45 0.000218764
          46 0.000215687
          47 0.000211404
          48 0.000207075
          49 0.000203682
          50  0.00020088
