#	 N_BLOCK:	ACCEPTANCE:
           1   0.0001524
           2    0.000177
           3   0.0001468
           4   0.0002804
           5  0.00026976
           6 0.000433933
           7   0.0005344
           8   0.0004968
           9   0.0007236
          10  0.00070816
          11 0.000702873
          12 0.000725333
          13 0.000731046
          14 0.000813486
          15 0.000818347
          16 0.000815775
          17 0.000798235
          18 0.000772067
          19 0.000756358
          20  0.00080864
          21 0.000797981
          22 0.000790164
          23 0.000786574
          24   0.0008185
          25  0.00081384
          26   0.0008024
          27 0.000804222
          28 0.000798871
          29 0.000791848
          30 0.000813747
          31 0.000807819
          32 0.000798787
          33   0.0007848
          34 0.000780776
          35 0.000767486
          36 0.000772989
          37 0.000770368
          38 0.000775768
          39 0.000782431
          40  0.00079235
          41  0.00078878
          42    0.000783
          43 0.000776223
          44 0.000767355
          45   0.0007688
          46 0.000762148
          47 0.000756221
          48 0.000754642
          49 0.000752416
          50 0.000757104
