#	 N_BLOCK:	ACCEPTANCE:
           1   0.0001436
           2     9.5e-05
           3 7.38667e-05
           4   0.0001139
           5  0.00012616
           6    0.000217
           7 0.000312857
           8   0.0002896
           9 0.000463822
          10  0.00044876
          11 0.000418982
          12 0.000428867
          13 0.000418246
          14 0.000476686
          15 0.000461627
          16 0.000479275
          17 0.000474918
          18 0.000460689
          19 0.000448926
          20  0.00048192
          21 0.000475029
          22 0.000478545
          23  0.00046807
          24 0.000502533
          25  0.00048944
          26   0.0004812
          27 0.000474948
          28 0.000466314
          29 0.000463007
          30 0.000466653
          31 0.000459445
          32 0.000452912
          33 0.000443224
          34 0.000436059
          35 0.000430994
          36 0.000436289
          37 0.000430281
          38 0.000433547
          39 0.000434615
          40  0.00044288
          41 0.000435883
          42 0.000429876
          43 0.000422223
          44 0.000416936
          45 0.000418196
          46 0.000412939
          47 0.000411421
          48 0.000414908
          49 0.000409682
          50  0.00040756
