#	 N_BLOCK:	ACCEPTANCE:
           1    0.652682
           2    0.652595
           3    0.652697
           4    0.652687
           5    0.652663
           6    0.652731
           7    0.652707
           8    0.652644
           9    0.652619
          10    0.652662
          11    0.652665
          12    0.652661
          13    0.652659
          14    0.652666
          15    0.652681
          16    0.652695
          17    0.652702
          18    0.652705
          19     0.65271
          20    0.652701
          21    0.652701
          22    0.652742
          23    0.652746
          24    0.652731
          25    0.652706
          26    0.652707
          27    0.652707
          28    0.652705
          29    0.652707
          30    0.652704
          31    0.652707
          32    0.652718
          33    0.652731
          34    0.652733
          35    0.652733
          36    0.652736
          37    0.652726
          38    0.652715
          39    0.652726
          40     0.65274
          41    0.652738
          42    0.652738
          43    0.652731
          44    0.652726
          45    0.652731
          46    0.652735
          47    0.652747
          48     0.65275
          49    0.652759
          50    0.652766
