#	 N_BLOCK:	ACCEPTANCE:
           1    0.664878
           2     0.66491
           3    0.664987
           4    0.664934
           5    0.664955
           6    0.665059
           7    0.665008
           8     0.66497
           9    0.664932
          10    0.664958
          11    0.664934
          12    0.664936
          13    0.664976
          14    0.664992
          15    0.665018
          16     0.66503
          17    0.665031
          18    0.665036
          19    0.665035
          20     0.66502
          21    0.665053
          22    0.665077
          23    0.665069
          24    0.665047
          25     0.66503
          26    0.665038
          27    0.665025
          28    0.665022
          29    0.665025
          30    0.665024
          31     0.66502
          32    0.665026
          33     0.66503
          34    0.665026
          35    0.665026
          36    0.665031
          37    0.665026
          38    0.665023
          39    0.665035
          40    0.665052
          41    0.665059
          42    0.665059
          43    0.665057
          44    0.665046
          45    0.665044
          46    0.665044
          47    0.665053
          48    0.665059
          49    0.665078
          50    0.665082
