#	 N_BLOCK:	ACCEPTANCE:
           1    0.000196
           2   0.0001244
           3   0.0001172
           4   0.0001797
           5  0.00016568
           6 0.000166267
           7   0.0001912
           8   0.0001836
           9 0.000193956
          10  0.00019092
          11 0.000194727
          12   0.0001957
          13 0.000196462
          14 0.000197229
          15 0.000196987
          16   0.0001929
          17 0.000202165
          18 0.000196222
          19 0.000193979
          20  0.00019116
          21   0.0002052
          22 0.000201945
          23 0.000200452
          24 0.000219683
          25  0.00022304
          26 0.000220815
          27   0.0002244
          28 0.000231486
          29 0.000227697
          30  0.00023116
          31 0.000228555
          32 0.000229563
          33 0.000227115
          34 0.000232094
          35 0.000229246
          36   0.0002314
          37 0.000230519
          38 0.000229663
          39 0.000229723
          40  0.00023379
          41 0.000235746
          42 0.000234848
          43  0.00023187
          44 0.000229791
          45 0.000231049
          46 0.000229843
          47 0.000227898
          48 0.000225908
          49 0.000225282
          50 0.000224632
