#	 N_BLOCK:	ACCEPTANCE:
           1     0.00396
           2    0.003765
           3  0.00340413
           4   0.0035456
           5  0.00368592
           6  0.00375593
           7   0.0038372
           8  0.00375695
           9  0.00402209
          10  0.00392384
          11    0.003824
          12  0.00394143
          13   0.0040084
          14  0.00403189
          15  0.00402669
          16  0.00405005
          17  0.00405649
          18  0.00407838
          19  0.00407242
          20  0.00411342
          21  0.00410648
          22  0.00410864
          23  0.00405642
          24  0.00405923
          25  0.00408021
          26  0.00404511
          27   0.0040508
          28   0.0040073
          29   0.0040551
          30  0.00408736
          31  0.00408321
          32  0.00409717
          33  0.00411172
          34  0.00410856
          35  0.00411438
          36  0.00412837
          37  0.00417056
          38  0.00417923
          39  0.00420132
          40  0.00423541
          41  0.00422976
          42  0.00426203
          43  0.00423042
          44   0.0042039
          45    0.004223
          46  0.00422467
          47  0.00423746
          48  0.00421903
          49  0.00421234
          50   0.0042284
