# DISTANCE:		AVE_GOFR:	 ERROR:
         426      1.1357  0.00132185
         427     1.24809  0.00147179
         428     1.36207  0.00148396
         429     1.48722  0.00150452
         430     1.61166  0.00135742
         431     1.74658  0.00163071
         432     1.87912  0.00166368
         433     2.01458  0.00180055
         434     2.15638    0.001594
         435     2.29816  0.00154365
         436     2.44188  0.00188745
         437     2.58718  0.00172289
         438      2.7355  0.00196843
         439     2.87713  0.00172839
         440     3.01913  0.00192543
         441     3.16371   0.0019372
         442     3.30189   0.0018467
         443      3.4404  0.00204087
         444     3.57063  0.00209426
         445     3.70292  0.00209655
         446     3.82274  0.00228088
         447     3.94483  0.00196448
         448     4.06178  0.00233135
         449     4.17186  0.00220104
         450     4.27394  0.00218985
         451     4.36931  0.00254334
         452     4.45896  0.00211965
         453     4.53734  0.00259979
         454     4.61355  0.00234187
         455     4.68241  0.00240388
         456     4.73696  0.00226225
         457     4.79311  0.00219024
         458      4.8339  0.00209725
         459     4.86768  0.00232291
         460     4.89477  0.00187063
         461     4.91752  0.00226639
         462     4.93216  0.00256323
         463     4.93391  0.00235742
         464     4.93031  0.00205265
         465     4.92347  0.00253167
         466     4.90587  0.00228155
         467      4.8811  0.00245047
         468     4.85004  0.00210919
         469     4.81272  0.00205784
         470     4.77193  0.00268947
         471     4.72273  0.00242787
         472     4.66872  0.00200532
         473     4.60949  0.00204838
         474      4.5473  0.00203338
         475     4.47813  0.00217541
         476     4.40316  0.00210384
         477     4.32958  0.00210418
         478     4.25036  0.00242952
         479     4.16297  0.00206023
         480     4.07655  0.00210951
         481     3.99285  0.00204792
         482     3.90257  0.00199139
         483        3.81  0.00224652
         484     3.71491  0.00218936
         485     3.61948   0.0019822
         486     3.52433  0.00186171
         487     3.42515  0.00195186
         488      3.3285    0.001534
         489     3.22987  0.00193236
         490     3.13028  0.00195493
         491     3.03558  0.00170225
         492     2.93639  0.00179192
         493     2.83827  0.00160186
         494     2.74188  0.00165946
         495     2.64493  0.00157778
         496     2.55086  0.00160257
         497     2.45769  0.00154443
         498     2.36764   0.0014391
         499     2.27562  0.00155886
         500     2.18707  0.00138594
         501     2.10249  0.00142327
         502     2.01776  0.00130745
         503     1.93209  0.00127362
         504     1.84881  0.00124606
         505     1.77039  0.00133796
         506     1.69383  0.00124869
         507     1.61817  0.00119879
         508     1.54453  0.00131155
         509     1.47405  0.00116464
         510     1.40523  0.00109537
         511     1.33965  0.00102641
         512     1.27298  0.00105518
         513     1.21089  0.00100679
         514     1.15194  0.00102161
         515     1.09377 0.000939899
         516     1.03817 0.000942923
         517    0.983876   0.0011245
         518     0.93472 0.000916729
         519     0.88443 0.000908971
         520    0.837988 0.000956896
         521    0.792417 0.000801459
         522    0.747604 0.000773033
         523    0.706514 0.000809114
         524    0.666828 0.000839448
         525    0.628412 0.000712374
         526    0.591352 0.000684604
         527    0.557942 0.000812446
         528      0.5257 0.000759028
         529    0.494779 0.000731981
         530    0.463879 0.000690897
         531    0.435585 0.000569447
         532     0.40932  0.00064077
         533    0.384041 0.000558146
         534    0.359445 0.000581517
         535     0.33784 0.000536123
         536    0.315313 0.000502679
         537    0.295404 0.000546506
         538     0.27705 0.000515448
         539    0.257725 0.000494226
         540    0.241453 0.000456262
         541    0.224737 0.000464791
         542    0.210018 0.000458715
         543    0.195956 0.000479316
         544    0.182594 0.000422494
         545    0.170719 0.000443466
         546    0.159308 0.000384527
         547    0.147841  0.00035921
         548    0.137006  0.00033153
         549     0.12876 0.000314523
         550    0.119419 0.000321106
         551    0.110829 0.000311939
         552    0.103447 0.000321434
         553   0.0968417 0.000295043
         554   0.0902684 0.000316342
         555   0.0840159 0.000266832
         556   0.0792762 0.000297839
         557   0.0738685 0.000336515
         558   0.0684532 0.000261224
         559   0.0648305 0.000263728
         560   0.0610166 0.000223571
         561   0.0570644 0.000254868
         562   0.0542486 0.000264607
         563    0.051678 0.000214675
         564   0.0492263  0.00023856
         565   0.0472446 0.000223781
         566   0.0448793 0.000197489
         567   0.0436237 0.000213894
         568   0.0424561 0.000202484
         569   0.0418928 0.000204414
         570    0.040909 0.000209477
         571   0.0407008 0.000199432
         572   0.0404694 0.000194498
         573   0.0406258 0.000219451
         574   0.0407666 0.000193914
         575   0.0415426 0.000185666
         576   0.0424562 0.000190398
         577   0.0436814 0.000194595
         578   0.0446359 0.000236207
         579    0.046487 0.000189379
         580   0.0482777 0.000195841
         581   0.0504513 0.000225459
         582   0.0526151  0.00024097
         583   0.0551839 0.000221594
         584   0.0581939 0.000226685
         585   0.0612314 0.000226891
         586   0.0643371 0.000242901
         587    0.068163 0.000246711
         588   0.0724756 0.000229266
         589   0.0764639 0.000236237
         590   0.0809282 0.000267047
         591    0.085191 0.000262859
         592   0.0904379 0.000284009
         593   0.0958687 0.000303034
         594    0.101544 0.000291858
         595    0.107923 0.000322088
         596    0.114633 0.000305747
         597    0.120563 0.000308248
         598    0.127783 0.000319755
         599    0.134822 0.000339298
         600    0.142729 0.000359801
         601    0.151074 0.000385884
         602    0.159747 0.000339502
         603    0.168364 0.000360236
         604    0.177944 0.000376624
         605    0.187715 0.000363143
         606    0.197628 0.000383544
         607    0.207237  0.00036541
         608    0.218055 0.000360928
         609    0.229079  0.00038865
         610    0.241009 0.000447787
         611    0.253077 0.000417296
         612      0.2665 0.000424896
         613    0.278569 0.000402192
         614    0.291578 0.000416981
         615    0.305327 0.000468005
         616    0.319691  0.00048291
         617    0.333394 0.000462746
         618    0.349004 0.000504615
         619    0.362994  0.00047312
         620    0.378008 0.000514812
         621    0.394947 0.000482942
         622    0.410434 0.000416656
         623    0.425769 0.000524285
         624    0.442654 0.000482018
         625    0.461056  0.00047335
         626    0.476413 0.000565253
         627    0.493811 0.000606798
         628    0.512661 0.000506109
         629    0.529798 0.000587715
         630     0.54701 0.000499922
         631    0.565503 0.000575209
         632    0.582609 0.000533864
         633     0.60012 0.000578382
         634    0.618933  0.00059184
         635    0.636195 0.000538414
         636    0.654003 0.000506119
         637    0.672596 0.000595573
         638     0.68983 0.000605529
         639    0.707544 0.000579835
         640    0.724019 0.000612412
         641    0.741364 0.000581131
         642    0.758722 0.000623157
         643     0.77468 0.000665485
         644    0.789946 0.000787823
         645    0.806681 0.000769333
         646      0.8206 0.000701179
         647    0.835452 0.000682289
         648      0.8495 0.000731607
         649    0.863307 0.000711049
         650    0.875178 0.000773509
         651     0.88811 0.000813208
         652    0.901046 0.000790414
         653    0.909013 0.000737957
         654    0.920222 0.000834338
         655    0.929767 0.000768578
         656    0.936146 0.000780319
         657    0.943942 0.000824788
         658    0.952256 0.000793851
         659    0.957252 0.000755523
         660    0.964125 0.000698575
         661    0.968191 0.000815211
         662    0.971173 0.000759705
         663    0.972436  0.00081224
         664    0.973123 0.000861154
         665    0.974991 0.000734728
         666    0.975588 0.000747012
         667    0.972773 0.000730811
         668    0.970013  0.00074138
         669    0.966743 0.000731197
         670    0.962016 0.000811377
         671    0.956397 0.000699989
         672    0.951492 0.000798782
         673    0.944808 0.000804946
         674    0.937447 0.000832606
         675    0.927851 0.000853167
         676    0.919115 0.000737151
         677    0.909777 0.000828415
         678    0.897999 0.000640881
         679    0.886384 0.000733031
         680    0.874689 0.000744214
         681     0.86107 0.000724931
         682    0.847456 0.000612143
         683    0.833639 0.000700457
         684    0.818861 0.000650836
         685    0.803297 0.000661168
         686    0.787068 0.000566429
         687    0.772435 0.000647788
         688    0.755107 0.000616451
         689    0.738488 0.000588076
         690    0.720399 0.000562849
         691    0.703317 0.000560606
         692    0.686562 0.000583693
         693    0.668612 0.000461691
         694    0.651467 0.000564928
         695    0.632878 0.000502558
         696    0.615042 0.000612191
         697    0.596439  0.00052579
         698    0.578943 0.000467174
         699    0.561057 0.000515949
         700    0.542691 0.000489633
         701    0.525618  0.00046065
         702    0.507954 0.000461677
         703    0.490714 0.000486897
         704    0.473361 0.000435545
         705     0.45629 0.000419921
         706    0.439397 0.000434219
         707    0.423641 0.000459334
         708    0.407402 0.000427182
         709    0.392528 0.000419752
         710     0.37814 0.000422829
         711    0.363502 0.000478947
         712    0.348312 0.000397714
         713    0.334635 0.000394746
         714    0.321784 0.000402362
         715    0.308728 0.000455035
         716    0.297106 0.000371557
         717    0.284184 0.000432835
         718     0.27383 0.000390213
         719    0.263536 0.000386106
         720    0.253709 0.000379035
         721    0.244216 0.000376122
         722    0.235085 0.000374586
         723    0.228135 0.000370911
         724    0.220076 0.000366783
         725     0.21351 0.000339095
         726    0.207596 0.000392263
         727      0.2021 0.000377289
         728    0.197795 0.000329732
         729     0.19404 0.000399891
         730    0.191091  0.00036038
         731    0.189335 0.000408277
         732    0.187754  0.00041722
         733    0.187176 0.000394789
         734     0.18783 0.000359612
         735    0.188815 0.000382359
         736    0.191374 0.000417945
         737    0.194381 0.000380681
         738    0.198575 0.000415715
         739    0.203859  0.00042118
         740    0.209719 0.000390417
         741    0.216346 0.000449604
         742    0.224448  0.00048929
         743    0.233959 0.000484123
         744    0.244235 0.000451164
         745    0.255637 0.000460353
         746    0.268083 0.000474615
         747    0.282024 0.000505504
         748    0.298067 0.000470252
         749    0.313696 0.000487915
         750     0.33118 0.000521377
         751    0.349367 0.000495466
         752    0.370607  0.00061935
         753    0.391484 0.000607931
         754    0.414825 0.000599922
         755    0.439532 0.000523958
         756     0.46482 0.000469407
         757    0.492712 0.000560678
         758    0.521407 0.000539916
         759    0.550396 0.000543001
         760    0.582491 0.000646416
         761    0.615198 0.000665527
         762    0.649879 0.000631943
         763    0.685927 0.000637308
         764    0.722876 0.000598882
         765    0.761659 0.000689619
         766     0.80085 0.000655847
         767    0.843879 0.000725606
         768    0.885674 0.000600712
         769    0.929471 0.000636233
         770    0.976747 0.000649933
         771     1.02137 0.000707162
         772     1.06868  0.00069783
         773     1.11897  0.00066932
         774     1.16759 0.000756436
         775     1.21766 0.000816439
         776     1.26979 0.000691192
         777     1.32135 0.000745511
         778     1.37453 0.000647988
         779     1.42817 0.000696881
         780     1.48263 0.000736128
         781     1.53589 0.000639201
         782     1.59172 0.000748414
         783     1.64532 0.000802457
         784      1.6998 0.000742721
         785      1.7544 0.000866355
         786     1.80857 0.000789916
         787     1.86188 0.000775682
         788     1.91601 0.000844024
         789     1.96985 0.000656287
         790      2.0194 0.000903905
         791     2.07099 0.000964076
         792     2.12209 0.000873186
         793      2.1711  0.00090933
         794     2.21992 0.000840947
         795     2.26348  0.00108001
         796     2.30975  0.00105977
         797     2.35126 0.000880691
         798     2.39326 0.000919019
         799     2.43118  0.00102564
         800     2.46735      0.0011
         801      2.5039 0.000979934
         802     2.53658 0.000977536
         803     2.56879  0.00108751
         804     2.59446  0.00114382
         805     2.62063  0.00112071
         806     2.64355  0.00120776
         807     2.66433  0.00129768
         808      2.6799  0.00105944
         809     2.69536  0.00111046
         810     2.70464  0.00114619
         811     2.71601  0.00112453
         812     2.72296  0.00115459
         813     2.72612  0.00136122
         814     2.72425  0.00123247
         815     2.72317  0.00114721
         816     2.71917  0.00120277
         817     2.71152   0.0012413
         818     2.70155  0.00126535
         819     2.68909  0.00123372
         820     2.67159  0.00117707
         821     2.65224  0.00100959
         822     2.63236  0.00107983
         823     2.60806  0.00104867
         824     2.58178  0.00112254
         825     2.55358 0.000980157
         826     2.52297  0.00100193
         827     2.48958  0.00114446
         828     2.45386  0.00104851
         829     2.41737  0.00105304
         830     2.37893  0.00109996
         831      2.3394   0.0011207
         832     2.29755   0.0010183
         833     2.25445 0.000953654
         834     2.20906 0.000937055
         835     2.16416 0.000949746
         836     2.11685 0.000902914
         837     2.06827 0.000899451
         838     2.01896 0.000874509
         839     1.97019 0.000861277
         840     1.92021 0.000884729
         841     1.86977 0.000764146
         842     1.81776 0.000809074
         843     1.76793 0.000752956
         844     1.71628 0.000696008
         845     1.66506 0.000779746
         846     1.61407 0.000703586
         847     1.56261 0.000656833
         848     1.51235  0.00062626
         849     1.46132 0.000603969
         850     1.41142 0.000689676
         851     1.36385 0.000694728
         852     1.31448 0.000605157
         853     1.26679 0.000601751
         854     1.22085 0.000680177
         855     1.17362 0.000580261
         856     1.12945 0.000587517
         857     1.08542 0.000605501
         858     1.04347 0.000563735
         859     1.00215 0.000559934
         860    0.961319 0.000507157
         861    0.922658  0.00047545
         862     0.88528 0.000591189
         863     0.84864 0.000597624
         864      0.8136 0.000568739
         865    0.780717 0.000583378
         866    0.748816 0.000501163
         867    0.717277 0.000535589
         868    0.687769 0.000582805
         869    0.660952 0.000535535
         870    0.634361 0.000557301
         871    0.609183 0.000583722
         872    0.586913 0.000558398
         873    0.564971 0.000607284
         874    0.545405 0.000592172
         875    0.527128 0.000508473
         876    0.510367 0.000523615
         877    0.495184 0.000594379
         878    0.480944 0.000505555
         879    0.468995  0.00055952
         880    0.458488 0.000570059
         881    0.449463 0.000563416
         882    0.440695  0.00056989
         883    0.434942  0.00055914
         884    0.430122 0.000533522
         885    0.426471 0.000501624
         886    0.424526  0.00056868
         887    0.424047 0.000564524
         888    0.424041 0.000526363
         889    0.425992 0.000484623
         890    0.429192 0.000538998
         891    0.432456 0.000470188
         892    0.438422 0.000533827
         893    0.445468 0.000456953
         894    0.452714 0.000549711
         895    0.461432 0.000489666
         896    0.471229 0.000469761
         897     0.48066  0.00050642
         898    0.492338 0.000444199
         899    0.504329 0.000505126
         900    0.517438 0.000458007
         901    0.531602 0.000470354
         902    0.545539  0.00049022
         903     0.56064 0.000426561
         904    0.576738 0.000418652
         905    0.591786 0.000420507
         906    0.608541 0.000403421
         907    0.626312 0.000385817
         908    0.642752 0.000457047
         909    0.660607 0.000480726
         910    0.678155 0.000434732
         911     0.69608 0.000408056
         912    0.714678 0.000433341
         913    0.731437 0.000441922
         914    0.750188  0.00043188
         915    0.766869 0.000397127
         916    0.784776 0.000437441
         917    0.802098 0.000469135
         918    0.820197 0.000458359
         919    0.836126 0.000495969
         920    0.852551 0.000485937
         921     0.86802 0.000459691
         922    0.884183 0.000424833
         923    0.898933 0.000450529
         924    0.912269 0.000494683
         925    0.927192 0.000484004
         926    0.940013 0.000532304
         927    0.952877 0.000490506
         928     0.96377 0.000504499
         929    0.973696 0.000511786
         930     0.98415 0.000560499
         931    0.993996 0.000580365
         932     1.00226 0.000537674
         933     1.00955  0.00051758
         934     1.01569  0.00055793
         935     1.02077 0.000595853
         936     1.02604  0.00059941
         937     1.02935 0.000558989
         938     1.03181 0.000504421
         939     1.03314 0.000571889
         940     1.03441  0.00061188
         941     1.03436 0.000554815
         942     1.03284 0.000557696
         943     1.03142 0.000544409
         944     1.02755 0.000588031
         945     1.02392 0.000595686
         946       1.019 0.000545394
         947     1.01358 0.000540458
         948     1.00696 0.000570122
         949    0.999106 0.000544734
         950    0.990946 0.000557579
         951    0.983341 0.000621403
         952     0.97371 0.000579982
         953    0.953379 0.000499006
         954     0.91191 0.000498073
         955    0.901096 0.000515591
         956    0.890183  0.00052516
         957    0.878533 0.000473794
         958     0.86612 0.000525647
         959    0.854443 0.000429589
         960    0.841171 0.000427151
         961    0.828217 0.000451974
         962    0.814911 0.000424991
         963    0.800643 0.000435543
         964    0.787191 0.000444476
         965    0.773617 0.000394157
         966    0.761011 0.000377375
         967     0.74711 0.000379295
         968    0.733234 0.000454741
         969    0.720866 0.000432648
         970    0.707169 0.000409567
         971    0.694064 0.000432179
         972     0.68176 0.000401143
         973    0.668512 0.000406357
         974    0.657375 0.000413899
         975    0.646429  0.00044511
         976    0.635894 0.000435619
         977    0.624794 0.000490713
         978     0.61587 0.000461285
         979    0.605771 0.000478864
         980    0.597554 0.000514373
         981    0.589445 0.000490991
         982    0.583118 0.000491238
         983    0.576105  0.00049117
         984    0.570523 0.000420952
         985    0.565867 0.000504094
         986    0.562154 0.000479621
         987     0.55932 0.000493611
         988    0.557366 0.000546495
         989    0.556613 0.000510936
         990     0.55596  0.00057755
         991    0.557468 0.000471928
         992    0.558903 0.000453511
         993    0.561988 0.000498933
         994    0.566337 0.000572349
         995    0.570496 0.000544402
         996    0.577073 0.000592278
         997    0.584469 0.000548522
         998    0.592012 0.000560999
         999    0.601693 0.000634993
