# DISTANCE:		AVE_GOFR:	 ERROR:
         430     1.65509  0.00846642
         431      1.7873   0.0103359
         432     1.91752    0.010628
         433     2.06115    0.012156
         434     2.20511   0.0115768
         435     2.34971   0.0112937
         436     2.49271   0.0113593
         437     2.64085   0.0132378
         438      2.7842   0.0135611
         439     2.91025   0.0131981
         440     3.05412   0.0141549
         441     3.20004    0.012986
         442     3.32654   0.0141219
         443     3.47703    0.015315
         444     3.60585   0.0126691
         445     3.71888   0.0151312
         446     3.82971   0.0159905
         447     3.94221   0.0155332
         448     4.05854   0.0148426
         449     4.18886   0.0150646
         450     4.26199   0.0146102
         451     4.35808   0.0159297
         452     4.44425   0.0162864
         453     4.52303   0.0174954
         454     4.61736   0.0153062
         455     4.68041   0.0144626
         456       4.735   0.0147813
         457     4.78761   0.0154111
         458     4.80538   0.0150272
         459     4.84106   0.0163424
         460     4.88257   0.0159834
         461     4.91745   0.0167081
         462     4.90291    0.015554
         463     4.89344   0.0147718
         464     4.87211   0.0137629
         465     4.87293   0.0163953
         466     4.85411   0.0160852
         467     4.82046   0.0135062
         468     4.78302   0.0157559
         469     4.72644   0.0153048
         470     4.68542   0.0165456
         471     4.64265   0.0172273
         472     4.59645   0.0164548
         473     4.52553    0.016163
         474     4.45481   0.0142414
         475     4.37001   0.0140601
         476     4.31909   0.0165895
         477      4.2493   0.0149101
         478     4.16265    0.016049
         479     4.08708   0.0144923
         480     4.00832    0.014023
         481     3.91891   0.0148322
         482     3.84425    0.013547
         483     3.75298   0.0133373
         484     3.65747   0.0128966
         485      3.5633   0.0138127
         486     3.46668   0.0117091
         487     3.36454   0.0120017
         488     3.29342   0.0132033
         489     3.19557   0.0111912
         490     3.09102   0.0117132
         491     3.01006    0.012744
         492      2.9119   0.0123761
         493     2.81111   0.0118185
         494     2.73592    0.011798
         495     2.65329   0.0112742
         496     2.55872   0.0107103
         497     2.45754   0.0117071
         498     2.37029   0.0118726
         499     2.27856    0.010477
         500     2.19932   0.0101924
         501     2.11758    0.010161
         502     2.04222  0.00957632
         503     1.96351    0.010019
         504      1.8696  0.00972557
         505     1.78499  0.00896302
         506     1.69902  0.00846583
         507     1.62816  0.00906913
         508     1.55782  0.00868729
         509     1.48717  0.00912845
         510     1.42112  0.00766863
         511     1.35576  0.00775885
         512     1.29645  0.00845935
         513     1.23914  0.00798519
         514     1.18575  0.00705039
         515     1.12229  0.00707404
         516     1.06827  0.00707175
         517     1.01715  0.00685914
         518     0.95814  0.00765291
         519    0.906209  0.00649842
         520    0.862938  0.00688327
         521    0.813241  0.00601084
         522     0.77524   0.0054267
         523    0.726738  0.00506984
         524    0.694943  0.00498507
         525    0.652175  0.00477443
         526    0.612991  0.00490058
         527    0.584769     0.00469
         528    0.550433  0.00456507
         529    0.514433  0.00482104
         530    0.480798   0.0050585
         531    0.453425  0.00516366
         532    0.428568  0.00505919
         533    0.401459  0.00444283
         534    0.372952  0.00410688
         535    0.356349  0.00417397
         536    0.327571  0.00389804
         537    0.302822   0.0040489
         538    0.285847  0.00373909
         539    0.265511  0.00373662
         540     0.25119  0.00379045
         541    0.231024  0.00322616
         542    0.221119  0.00322599
         543    0.211563  0.00348192
         544    0.196103  0.00318314
         545    0.178363  0.00314303
         546    0.166684     0.00291
         547    0.153236  0.00296046
         548     0.14386  0.00300158
         549    0.130243  0.00260817
         550     0.12378  0.00260848
         551     0.11568  0.00228135
         552    0.111485  0.00244839
         553    0.103087  0.00227987
         554   0.0984059  0.00226393
         555   0.0900431  0.00208879
         556   0.0838334  0.00206055
         557   0.0768107  0.00209323
         558   0.0724693  0.00194938
         559   0.0688769  0.00183657
         560   0.0671407  0.00186456
         561   0.0602784  0.00190271
         562   0.0570904  0.00181904
         563   0.0554681  0.00171217
         564   0.0532987  0.00170791
         565   0.0508677   0.0016266
         566   0.0485317  0.00170294
         567   0.0478456  0.00175826
         568   0.0459651     0.00169
         569   0.0425963  0.00147178
         570   0.0409646  0.00141738
         571   0.0431075  0.00160035
         572   0.0431668  0.00155845
         573   0.0429168  0.00155959
         574   0.0426452  0.00156754
         575   0.0447482  0.00161438
         576   0.0457985  0.00150704
         577   0.0478395  0.00159151
         578   0.0497782   0.0016283
         579   0.0504776  0.00167756
         580   0.0528759  0.00165591
         581   0.0562356  0.00195629
         582   0.0561907  0.00152714
         583   0.0605092  0.00161223
         584    0.062785   0.0016842
         585   0.0657837  0.00160762
         586    0.069777  0.00176888
         587   0.0718768  0.00182145
         588   0.0738328  0.00204269
         589   0.0792084  0.00207227
         590   0.0823871  0.00199768
         591   0.0892005  0.00220787
         592   0.0952771  0.00215416
         593   0.0990935  0.00210224
         594    0.106457  0.00222094
         595    0.113057  0.00223102
         596    0.120194   0.0024397
         597    0.129699  0.00247165
         598    0.139118  0.00272024
         599    0.144529  0.00257836
         600    0.151289  0.00265072
         601    0.163126  0.00286595
         602    0.167823  0.00284934
         603    0.178297   0.0030652
         604    0.185349  0.00315568
         605    0.198788  0.00315958
         606    0.203771  0.00300876
         607    0.212385  0.00333795
         608     0.22443   0.0031157
         609    0.235621  0.00301683
         610    0.243484  0.00301166
         611    0.255909  0.00323354
         612    0.266355  0.00325748
         613    0.280923  0.00313517
         614    0.292685  0.00333807
         615    0.308015  0.00402026
         616    0.318221  0.00364619
         617    0.333887  0.00348482
         618    0.351829  0.00372598
         619    0.364583  0.00391569
         620    0.382121  0.00368288
         621    0.396354   0.0034067
         622    0.409648  0.00358743
         623    0.430765  0.00346835
         624    0.448411  0.00420972
         625    0.463956  0.00415585
         626    0.480103  0.00343519
         627    0.496607   0.0034963
         628    0.512151  0.00346813
         629    0.524951  0.00372777
         630    0.544777  0.00443577
         631    0.565405  0.00449748
         632    0.585448   0.0040334
         633    0.602005  0.00490743
         634    0.618958  0.00453236
         635    0.640492  0.00455695
         636    0.650498  0.00448048
         637    0.668145  0.00445863
         638     0.68651  0.00449307
         639    0.704763   0.0047928
         640    0.719766  0.00496774
         641    0.729487  0.00521386
         642    0.752633  0.00506346
         643    0.766379  0.00510881
         644    0.781935  0.00424834
         645    0.800764  0.00489861
         646    0.814896  0.00484668
         647    0.827321  0.00514522
         648    0.839066  0.00478947
         649    0.860689  0.00520675
         650    0.879195  0.00499556
         651    0.882244  0.00550364
         652    0.893097  0.00559753
         653    0.907911   0.0059511
         654     0.91527  0.00571097
         655    0.923058  0.00571583
         656    0.933953  0.00551642
         657    0.934432  0.00629246
         658    0.942177   0.0060446
         659    0.954767  0.00573769
         660    0.946626  0.00584369
         661    0.952213  0.00592619
         662    0.958901  0.00606514
         663    0.966124  0.00577801
         664     0.96224  0.00603534
         665    0.966592  0.00643945
         666    0.964949  0.00580988
         667    0.965776  0.00521325
         668    0.966902  0.00574261
         669    0.965041  0.00565152
         670    0.950879   0.0051179
         671    0.936257  0.00600292
         672    0.928182  0.00568924
         673    0.921962  0.00553325
         674    0.916102  0.00549048
         675    0.909619  0.00567835
         676    0.900873  0.00551813
         677    0.893761  0.00529726
         678    0.883555  0.00525155
         679    0.873814  0.00570834
         680    0.866675  0.00465124
         681    0.853453  0.00509183
         682     0.83496   0.0043834
         683    0.825689  0.00509039
         684    0.808605  0.00480977
         685    0.799174  0.00404787
         686    0.780384  0.00382635
         687    0.769452  0.00412044
         688    0.753013  0.00432803
         689    0.737143  0.00444022
         690    0.715821  0.00409964
         691    0.700277  0.00404085
         692    0.682133  0.00450796
         693    0.664073  0.00394283
         694    0.646987  0.00383817
         695    0.626041   0.0039567
         696    0.611322  0.00452587
         697    0.598073  0.00414552
         698    0.580696  0.00417153
         699     0.56523  0.00381229
         700    0.546593  0.00369539
         701    0.532081  0.00324135
         702    0.506269  0.00353899
         703    0.490583  0.00337492
         704    0.473408  0.00335799
         705    0.453473  0.00301025
         706    0.440348  0.00291418
         707    0.428898  0.00306651
         708    0.410498  0.00319166
         709    0.399835  0.00321541
         710    0.382637  0.00347769
         711     0.37226  0.00318984
         712    0.356902  0.00284399
         713    0.337691  0.00305902
         714    0.325054  0.00295789
         715     0.31241  0.00291565
         716    0.301985  0.00284193
         717     0.29092  0.00304146
         718    0.279806  0.00283359
         719    0.272484   0.0031013
         720    0.261357  0.00259783
         721     0.25317  0.00267435
         722    0.245784  0.00273263
         723       0.235  0.00243803
         724    0.228027   0.0027428
         725     0.22356  0.00260409
         726    0.219169   0.0026594
         727    0.211799  0.00259596
         728    0.208213  0.00241131
         729    0.205618   0.0024619
         730    0.200441  0.00262357
         731    0.200181  0.00259621
         732    0.198471   0.0026237
         733    0.199697  0.00251143
         734    0.199633  0.00235546
         735    0.197204  0.00251935
         736    0.200561  0.00274006
         737    0.205358  0.00279589
         738    0.211686  0.00274617
         739     0.21399  0.00268383
         740    0.221546  0.00279063
         741     0.22895  0.00278099
         742    0.236003  0.00282387
         743    0.245421  0.00314589
         744     0.25587  0.00338769
         745    0.267858  0.00340007
         746     0.28217  0.00321037
         747    0.295719  0.00317433
         748    0.311897   0.0030593
         749    0.328223  0.00314423
         750    0.345427  0.00338511
         751    0.363758  0.00347722
         752     0.38717  0.00360659
         753    0.408988  0.00367541
         754    0.432441   0.0032655
         755    0.454077  0.00374468
         756    0.480319   0.0035894
         757     0.51209  0.00400907
         758    0.538281  0.00424799
         759    0.570274  0.00391919
         760    0.600182  0.00433705
         761    0.634322  0.00438691
         762    0.666973  0.00417718
         763    0.704623   0.0043181
         764    0.738121  0.00386863
         765    0.774859  0.00392273
         766    0.817783  0.00459808
         767    0.865336  0.00451476
         768    0.906498  0.00462718
         769    0.947313  0.00477877
         770     0.99347  0.00493134
         771     1.03554  0.00462048
         772     1.08664  0.00543903
         773     1.14077  0.00573805
         774     1.18295  0.00546233
         775     1.22898  0.00473593
         776     1.28514  0.00558256
         777     1.33263  0.00588749
         778     1.39136  0.00567684
         779     1.44071   0.0055246
         780     1.49504  0.00557932
         781     1.54699  0.00559448
         782     1.60197   0.0056702
         783     1.65735  0.00528221
         784     1.70768   0.0061541
         785     1.76304  0.00630229
         786     1.80579  0.00590919
         787     1.86085  0.00631469
         788      1.9076   0.0063491
         789     1.95786  0.00620035
         790     2.00903  0.00577411
         791     2.06471  0.00652556
         792     2.11725  0.00693025
         793     2.15955     0.00662
         794     2.20218   0.0065579
         795     2.24924  0.00669793
         796      2.2956  0.00707134
         797     2.32949  0.00682898
         798     2.36361  0.00712911
         799     2.41218  0.00699805
         800      2.4498  0.00753339
         801     2.47786  0.00662873
         802     2.50817  0.00667217
         803     2.54143  0.00822906
         804     2.57509  0.00854785
         805     2.59334   0.0082613
         806     2.60985  0.00772138
         807     2.63114  0.00783984
         808     2.64889  0.00743338
         809     2.67032    0.007586
         810      2.6818  0.00873245
         811     2.68273  0.00755604
         812     2.69123  0.00788214
         813     2.69263  0.00863105
         814     2.69283   0.0080606
         815     2.68363  0.00768587
         816     2.68363   0.0082724
         817     2.68585  0.00695331
         818     2.66661  0.00793024
         819     2.65584  0.00861729
         820     2.63413  0.00719228
         821     2.61461  0.00822224
         822     2.59317  0.00776999
         823     2.57124  0.00732972
         824     2.54435  0.00667067
         825     2.51885  0.00746925
         826     2.48481  0.00749818
         827     2.45257  0.00773072
         828     2.41261  0.00818632
         829     2.37868  0.00716951
         830     2.34518  0.00718473
         831      2.3129  0.00741558
         832      2.2719  0.00687322
         833      2.2338  0.00682204
         834     2.19604  0.00669192
         835     2.14701  0.00647492
         836     2.10174  0.00644622
         837     2.05091  0.00586332
         838     2.00436  0.00585938
         839     1.95924  0.00638949
         840     1.90719  0.00587229
         841     1.86414  0.00575052
         842     1.81038  0.00565244
         843     1.75972  0.00622387
         844     1.71718  0.00601645
         845     1.65955  0.00586742
         846     1.60884  0.00514997
         847     1.56307  0.00564716
         848     1.51132  0.00497501
         849     1.46633  0.00469903
         850     1.41349  0.00440279
         851     1.36749  0.00434541
         852     1.32143  0.00411553
         853     1.27797  0.00441536
         854      1.2334  0.00423967
         855     1.18855  0.00445904
         856     1.14485  0.00459589
         857     1.10163  0.00450293
         858     1.05199  0.00431583
         859     1.01626  0.00471897
         860    0.977092  0.00383366
         861    0.941763  0.00438467
         862    0.900909   0.0047338
         863    0.866808  0.00420542
         864    0.831547  0.00432754
         865    0.795701  0.00428825
         866    0.765756  0.00417573
         867      0.7345   0.0040883
         868    0.705463  0.00416023
         869    0.678505  0.00401859
         870    0.650363  0.00384471
         871    0.627482  0.00429698
         872    0.602653  0.00402223
         873    0.584133  0.00362729
         874    0.564545  0.00360546
         875    0.547189  0.00358377
         876    0.533684  0.00381189
         877     0.51462  0.00336344
         878     0.50092   0.0033302
         879    0.487102  0.00344243
         880    0.476636  0.00340463
         881    0.469729  0.00358266
         882    0.463523  0.00322193
         883    0.456506  0.00369183
         884    0.452995  0.00341422
         885    0.449483  0.00333122
         886    0.448344  0.00361684
         887    0.447712  0.00316492
         888    0.447697  0.00333003
         889    0.446128  0.00312385
         890    0.448399  0.00322388
         891    0.451999  0.00335166
         892    0.458408  0.00340958
         893    0.464661  0.00330274
         894    0.473343  0.00373377
         895    0.481229  0.00351643
         896    0.490985  0.00334383
         897    0.498473  0.00289148
         898    0.508552  0.00312663
         899    0.522592  0.00338142
         900    0.534002  0.00319195
         901     0.54631   0.0033147
         902    0.558311  0.00318892
         903    0.570468  0.00301465
         904    0.583341  0.00319606
         905    0.600715  0.00300006
         906    0.615943  0.00305097
         907    0.630654  0.00288384
         908    0.646018  0.00282609
         909    0.665716  0.00306338
         910    0.683758  0.00317999
         911    0.699983  0.00324396
         912    0.716819  0.00349915
         913    0.733158  0.00344504
         914    0.743427  0.00341995
         915    0.760378  0.00306121
         916     0.77982  0.00326759
         917    0.799249  0.00319492
         918    0.814068  0.00334135
         919    0.829277  0.00369265
         920    0.841073  0.00316772
         921    0.858993  0.00324203
         922    0.873081  0.00344077
         923    0.891008  0.00363855
         924    0.910371  0.00348904
         925    0.919542  0.00367075
         926    0.931598   0.0034379
         927    0.941163  0.00341659
         928    0.950265  0.00319259
         929    0.952843  0.00313992
         930    0.961438  0.00354444
         931    0.969989  0.00334054
         932    0.976203  0.00391844
         933     0.98759  0.00405971
         934     0.98875  0.00357583
         935    0.994265  0.00426724
         936    0.997844  0.00435651
         937     1.00374  0.00420248
         938     1.00455  0.00389665
         939     1.00955   0.0041509
         940     1.00813  0.00418736
         941     1.01005  0.00419322
         942     1.00729  0.00442966
         943     1.00785  0.00435107
         944     1.00012  0.00402624
         945    0.996672  0.00440628
         946    0.988146  0.00447562
         947    0.981914   0.0043098
         948    0.974845  0.00430584
         949    0.972685  0.00428459
         950     0.96765  0.00419456
         951    0.953245  0.00440406
         952    0.943666  0.00419282
         953    0.936245  0.00411772
         954    0.928953  0.00394779
         955    0.915282  0.00431565
         956    0.903095  0.00404307
         957    0.890139  0.00358821
         958    0.880477  0.00371861
         959    0.870001   0.0036456
         960    0.856192  0.00395141
         961    0.846967  0.00360342
         962    0.830271  0.00351818
         963    0.818884   0.0033795
         964    0.804041  0.00314866
         965    0.791268  0.00297079
         966    0.776752  0.00342297
         967    0.763267  0.00348344
         968    0.747675  0.00337754
         969    0.733322  0.00350479
         970    0.719534  0.00345465
         971     0.70957  0.00340576
         972      0.6977  0.00369924
         973    0.688674  0.00347978
         974    0.674535  0.00341558
         975    0.658253  0.00324836
         976    0.649745  0.00320801
         977    0.637297  0.00305496
         978     0.62427  0.00295799
         979    0.614483  0.00331807
         980    0.605483  0.00314693
         981    0.600615  0.00314536
         982    0.595939  0.00315873
         983    0.591351  0.00289808
         984    0.582283  0.00344289
         985     0.58054  0.00361001
         986    0.578378  0.00357225
         987    0.574694  0.00323909
         988    0.570124  0.00342601
         989    0.565644  0.00365799
         990    0.566468  0.00379524
         991    0.571391  0.00413539
         992    0.572378  0.00376142
         993    0.578732  0.00369194
         994    0.580494  0.00385902
         995    0.588145  0.00379892
         996    0.593732  0.00360625
         997    0.601244  0.00407891
         998    0.610403  0.00385166
         999    0.619681  0.00393554
